chunk,gate_case,seed,numeric_path,quantity,zero_count,lost_nonzero_count,inf_count,nan_count,first_bad_flat_index,first_bad_token_1based,finite_min,finite_max,max_abs_error,relative_l2_error,count
32,mixed,4,fp32_bf16,direct,0,0,0,0,,,2.3096799850463867e-07,1.0,0.0018955744362042504,0.0011945006810968842,528
32,mixed,4,fp32_bf16,factorized,0,0,0,0,,,2.3089523892849684e-07,1.0052490234375,0.0052490234375,0.002459469352461838,528
32,mixed,4,ftz_model_bf16,prefix,0,0,0,0,,,-15.290002822875977,-0.009999999776482582,2.8293579816818237e-06,1.6918551344725375e-07,32
32,mixed,4,ftz_model_bf16,decay,0,0,0,0,,,2.2910535335540771e-07,0.98828125,0.0018955744362042504,0.0012932926779118449,32
32,mixed,4,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,4358144.0,12614.959553427063,0.0022617582124081614,32
32,mixed,4,ftz_model_bf16,direct,0,0,0,0,,,2.3096799850463867e-07,1.0,0.0018955744362042504,0.0011945006810968842,528
32,mixed,4,ftz_model_bf16,factorized,0,0,0,0,,,2.3089523892849684e-07,1.0052490234375,0.0052490234375,0.002459469352461838,528
64,mixed,4,fp64,prefix,0,0,0,0,,,-25.589999986812472,-0.009999999776482582,0.0,0.0,64
64,mixed,4,fp64,decay,0,0,0,0,,,7.698466314734497e-12,0.9900498339704614,0.0,0.0,64
64,mixed,4,fp64,inverse,0,0,0,0,,,1.0100501668584043,129896002543.5258,0.0,0.0,64
64,mixed,4,fp64,direct,0,0,0,0,,,7.775837185751383e-12,1.0,0.0,0.0,2080
64,mixed,4,fp64,factorized,0,0,0,0,,,7.775837185751383e-12,1.0000000000000002,2.220446049250313e-16,8.290841906150408e-17,2080
64,mixed,4,fp32,prefix,0,0,0,0,,,-25.590009689331055,-0.009999999776482582,9.702518582344055e-06,3.062528401104165e-07,64
64,mixed,4,fp32,decay,0,0,0,0,,,7.698391403521132e-12,0.9900498390197754,2.7531234514377445e-08,1.6951973034508367e-08,64
64,mixed,4,fp32,inverse,0,0,0,0,,,1.0100501775741577,129897267200.0,1264656.4741973877,8.739725104411009e-06,64
64,mixed,4,fp32,direct,0,0,0,0,,,7.77576353999665e-12,1.0,2.4307685794200395e-06,8.857796956750063e-07,2080
64,mixed,4,fp32,factorized,0,0,0,0,,,7.775761805273174e-12,1.0000001192092896,2.4307685794200395e-06,8.808402407614484e-07,2080
64,mixed,4,fp32_bf16,prefix,0,0,0,0,,,-25.590009689331055,-0.009999999776482582,9.702518582344055e-06,3.062528401104165e-07,64
64,mixed,4,fp32_bf16,decay,0,0,0,0,,,7.673861546209082e-12,0.98828125,0.0018955744362042504,0.0012932926779118446,64
64,mixed,4,fp32_bf16,inverse,0,0,0,0,,,1.0078125,129922760704.0,248655959.5052185,0.0012494635523603178,64
64,mixed,4,fp32_bf16,direct,0,0,0,0,,,7.787548383930698e-12,1.0,0.0018955744362042504,0.0012031042038733398,2080
64,mixed,4,fp32_bf16,factorized,0,0,0,0,,,7.73381358953884e-12,1.0052490234375,0.0052490234375,0.002397730001341942,2080
64,mixed,4,ftz_model_bf16,prefix,0,0,0,0,,,-25.59000587463379,-0.009999999776482582,7.33695924282074e-06,2.339121739375941e-07,64
64,mixed,4,ftz_model_bf16,decay,0,0,0,0,,,7.673861546209082e-12,0.98828125,0.0018955744362042504,0.0012932926779118446,64
64,mixed,4,ftz_model_bf16,inverse,0,0,0,0,,,1.0078125,129922760704.0,248655959.5052185,0.0012494635523603178,64
64,mixed,4,ftz_model_bf16,direct,0,0,0,0,,,7.787548383930698e-12,1.0,0.0018955744362042504,0.0012031042038733398,2080
64,mixed,4,ftz_model_bf16,factorized,0,0,0,0,,,7.73381358953884e-12,1.0052490234375,0.0052490234375,0.002397730001341942,2080
