gate_case,seed,numeric_path,token,gate,prefix,decay,inverse
constant_-5,0,fp32,3,-5.0,-15.0,3.0590231858695915e-07,3269017.25
constant_-5,0,fp32,4,-5.0,-20.0,2.06115369216775e-09,485165184.0
constant_-5,0,fp32,5,-5.0,-25.0,1.3887943746404563e-11,72004902912.0
constant_-5,0,fp32,6,-5.0,-30.0,9.357622912219837e-14,10686474223616.0
constant_-5,0,fp32,7,-5.0,-35.0,6.305116853596367e-16,1586013445029888.0
constant_-5,0,fp32,8,-5.0,-40.0,4.24835413113866e-18,2.353852703404196e+17
constant_-5,0,fp32,9,-5.0,-45.0,2.862518609581133e-20,3.4934270576908304e+19
constant_-5,0,fp32,10,-5.0,-50.0,1.9287498933537385e-22,5.184705457665547e+21
constant_-5,0,fp32,11,-5.0,-55.0,1.2995813867822863e-24,7.694785471490595e+23
constant_-5,0,fp32,12,-5.0,-60.0,8.75651089272076e-27,1.1420073962419164e+26
constant_-5,0,fp32,13,-5.0,-65.0,5.90009059760205e-29,1.694889206675675e+28
constant_-5,0,fp32,14,-5.0,-70.0,3.975449954226706e-31,2.515438700355918e+30
constant_-5,0,fp32,15,-5.0,-75.0,2.678636997114156e-33,3.733241849647479e+32
constant_-5,0,fp32,16,-5.0,-80.0,1.8048513285848406e-35,5.540622484676759e+34
constant_-5,0,fp32,17,-5.0,-85.0,1.2160992719555806e-37,8.223013026843582e+36
constant_-5,0,fp32,18,-5.0,-90.0,8.194008692231508e-40,inf
constant_-5,0,fp32,19,-5.0,-95.0,5.521115949439779e-42,inf
constant_-5,0,fp32,20,-5.0,-100.0,3.783505853677006e-44,inf
constant_-5,0,fp32,21,-5.0,-105.0,0.0,inf
constant_-5,0,fp32,22,-5.0,-110.0,0.0,inf
constant_-5,0,fp32,23,-5.0,-115.0,0.0,inf
constant_-5,0,fp32,24,-5.0,-120.0,0.0,inf
constant_-5,0,fp32,25,-5.0,-125.0,0.0,inf
constant_-5,0,fp32,26,-5.0,-130.0,0.0,inf
constant_-5,0,fp32,27,-5.0,-135.0,0.0,inf
constant_-5,0,fp32,28,-5.0,-140.0,0.0,inf
constant_-5,0,fp32,29,-5.0,-145.0,0.0,inf
constant_-5,0,fp32,30,-5.0,-150.0,0.0,inf
constant_-5,0,fp32,31,-5.0,-155.0,0.0,inf
constant_-5,0,fp32,32,-5.0,-160.0,0.0,inf
constant_-5,0,fp32,33,-5.0,-165.0,0.0,inf
constant_-5,0,fp32,34,-5.0,-170.0,0.0,inf
constant_-5,0,fp32,35,-5.0,-175.0,0.0,inf
constant_-5,0,fp32,36,-5.0,-180.0,0.0,inf
constant_-5,0,fp32,37,-5.0,-185.0,0.0,inf
constant_-5,0,fp32,38,-5.0,-190.0,0.0,inf
constant_-5,0,fp32,39,-5.0,-195.0,0.0,inf
constant_-5,0,fp32,40,-5.0,-200.0,0.0,inf
constant_-5,0,fp32,41,-5.0,-205.0,0.0,inf
constant_-5,0,fp32,42,-5.0,-210.0,0.0,inf
constant_-5,0,fp32,43,-5.0,-215.0,0.0,inf
constant_-5,0,fp32,44,-5.0,-220.0,0.0,inf
constant_-5,0,fp32,45,-5.0,-225.0,0.0,inf
constant_-5,0,fp32,46,-5.0,-230.0,0.0,inf
constant_-5,0,fp32,47,-5.0,-235.0,0.0,inf
constant_-5,0,fp32,48,-5.0,-240.0,0.0,inf
constant_-5,0,fp32,49,-5.0,-245.0,0.0,inf
constant_-5,0,fp32,50,-5.0,-250.0,0.0,inf
constant_-5,0,fp32,51,-5.0,-255.0,0.0,inf
constant_-5,0,fp32,52,-5.0,-260.0,0.0,inf
constant_-5,0,fp32,53,-5.0,-265.0,0.0,inf
constant_-5,0,fp32,54,-5.0,-270.0,0.0,inf
constant_-5,0,fp32,55,-5.0,-275.0,0.0,inf
constant_-5,0,fp32,56,-5.0,-280.0,0.0,inf
constant_-5,0,fp32,57,-5.0,-285.0,0.0,inf
constant_-5,0,fp32,58,-5.0,-290.0,0.0,inf
constant_-5,0,fp32,59,-5.0,-295.0,0.0,inf
constant_-5,0,fp32,60,-5.0,-300.0,0.0,inf
constant_-5,0,fp32,61,-5.0,-305.0,0.0,inf
constant_-5,0,fp32,62,-5.0,-310.0,0.0,inf
constant_-5,0,fp32,63,-5.0,-315.0,0.0,inf
constant_-5,0,fp32,64,-5.0,-320.0,0.0,inf
constant_-5,0,fp32_bf16,1,-5.0,-5.0,0.006744384765625,148.0
constant_-5,0,fp32_bf16,2,-5.0,-10.0,4.5299530029296875e-05,22016.0
constant_-5,0,fp32_bf16,3,-5.0,-15.0,3.0547380447387695e-07,3276800.0
constant_-5,0,fp32_bf16,4,-5.0,-20.0,2.066371962428093e-09,484442112.0
constant_-5,0,fp32_bf16,5,-5.0,-25.0,1.3869794202037156e-11,71940702208.0
constant_-5,0,fp32_bf16,6,-5.0,-30.0,9.370282327836321e-14,10720238370816.0
constant_-5,0,fp32_bf16,7,-5.0,-35.0,6.314393452555578e-16,1583296743997440.0
constant_-5,0,fp32_bf16,8,-5.0,-40.0,4.255493527005605e-18,2.353130805301084e+17
constant_-5,0,fp32_bf16,9,-5.0,-45.0,2.8587361969832636e-20,3.487587551435712e+19
constant_-5,0,fp32_bf16,10,-5.0,-50.0,1.9273308272485545e-22,5.201981828786094e+21
constant_-5,0,fp32_bf16,11,-5.0,-55.0,1.2989320556496763e-24,7.697457367077522e+23
constant_-5,0,fp32_bf16,12,-5.0,-60.0,8.734267942607043e-27,1.1424348995358246e+26
constant_-5,0,fp32_bf16,13,-5.0,-65.0,5.916456789157589e-29,1.6944304287718643e+28
constant_-5,0,fp32_bf16,14,-5.0,-70.0,3.975119405215255e-31,2.5154941598278927e+30
constant_-5,0,fp32_bf16,15,-5.0,-75.0,2.68426485998971e-33,3.7268927646709944e+32
constant_-5,0,fp32_bf16,16,-5.0,-80.0,1.8055593228630336e-35,5.549267267559097e+34
constant_-5,0,fp32_bf16,17,-5.0,-85.0,1.2195753889781233e-37,8.224598223919167e+36
constant_-5,0,fp32_bf16,18,-5.0,-90.0,8.265194654219209e-40,inf
constant_-5,0,fp32_bf16,19,-5.0,-95.0,0.0,inf
constant_-5,0,fp32_bf16,20,-5.0,-100.0,0.0,inf
constant_-5,0,fp32_bf16,21,-5.0,-105.0,0.0,inf
constant_-5,0,fp32_bf16,22,-5.0,-110.0,0.0,inf
constant_-5,0,fp32_bf16,23,-5.0,-115.0,0.0,inf
constant_-5,0,fp32_bf16,24,-5.0,-120.0,0.0,inf
constant_-5,0,fp32_bf16,25,-5.0,-125.0,0.0,inf
constant_-5,0,fp32_bf16,26,-5.0,-130.0,0.0,inf
constant_-5,0,fp32_bf16,27,-5.0,-135.0,0.0,inf
constant_-5,0,fp32_bf16,28,-5.0,-140.0,0.0,inf
constant_-5,0,fp32_bf16,29,-5.0,-145.0,0.0,inf
constant_-5,0,fp32_bf16,30,-5.0,-150.0,0.0,inf
constant_-5,0,fp32_bf16,31,-5.0,-155.0,0.0,inf
constant_-5,0,fp32_bf16,32,-5.0,-160.0,0.0,inf
constant_-5,0,fp32_bf16,33,-5.0,-165.0,0.0,inf
constant_-5,0,fp32_bf16,34,-5.0,-170.0,0.0,inf
constant_-5,0,fp32_bf16,35,-5.0,-175.0,0.0,inf
constant_-5,0,fp32_bf16,36,-5.0,-180.0,0.0,inf
constant_-5,0,fp32_bf16,37,-5.0,-185.0,0.0,inf
constant_-5,0,fp32_bf16,38,-5.0,-190.0,0.0,inf
constant_-5,0,fp32_bf16,39,-5.0,-195.0,0.0,inf
constant_-5,0,fp32_bf16,40,-5.0,-200.0,0.0,inf
constant_-5,0,fp32_bf16,41,-5.0,-205.0,0.0,inf
constant_-5,0,fp32_bf16,42,-5.0,-210.0,0.0,inf
constant_-5,0,fp32_bf16,43,-5.0,-215.0,0.0,inf
constant_-5,0,fp32_bf16,44,-5.0,-220.0,0.0,inf
constant_-5,0,fp32_bf16,45,-5.0,-225.0,0.0,inf
constant_-5,0,fp32_bf16,46,-5.0,-230.0,0.0,inf
constant_-5,0,fp32_bf16,47,-5.0,-235.0,0.0,inf
constant_-5,0,fp32_bf16,48,-5.0,-240.0,0.0,inf
constant_-5,0,fp32_bf16,49,-5.0,-245.0,0.0,inf
constant_-5,0,fp32_bf16,50,-5.0,-250.0,0.0,inf
constant_-5,0,fp32_bf16,51,-5.0,-255.0,0.0,inf
constant_-5,0,fp32_bf16,52,-5.0,-260.0,0.0,inf
constant_-5,0,fp32_bf16,53,-5.0,-265.0,0.0,inf
constant_-5,0,fp32_bf16,54,-5.0,-270.0,0.0,inf
constant_-5,0,fp32_bf16,55,-5.0,-275.0,0.0,inf
constant_-5,0,fp32_bf16,56,-5.0,-280.0,0.0,inf
constant_-5,0,fp32_bf16,57,-5.0,-285.0,0.0,inf
constant_-5,0,fp32_bf16,58,-5.0,-290.0,0.0,inf
constant_-5,0,fp32_bf16,59,-5.0,-295.0,0.0,inf
constant_-5,0,fp32_bf16,60,-5.0,-300.0,0.0,inf
constant_-5,0,fp32_bf16,61,-5.0,-305.0,0.0,inf
constant_-5,0,fp32_bf16,62,-5.0,-310.0,0.0,inf
constant_-5,0,fp32_bf16,63,-5.0,-315.0,0.0,inf
constant_-5,0,fp32_bf16,64,-5.0,-320.0,0.0,inf
constant_-5,0,ftz_model_bf16,1,-5.0,-5.0,0.006744384765625,148.0
constant_-5,0,ftz_model_bf16,2,-5.0,-10.0,4.5299530029296875e-05,22016.0
constant_-5,0,ftz_model_bf16,3,-5.0,-15.000000953674316,3.0547380447387695e-07,3276800.0
constant_-5,0,ftz_model_bf16,4,-5.0,-20.0,2.066371962428093e-09,484442112.0
constant_-5,0,ftz_model_bf16,5,-5.0,-25.0,1.3869794202037156e-11,71940702208.0
constant_-5,0,ftz_model_bf16,6,-5.0,-30.0,9.370282327836321e-14,10720238370816.0
constant_-5,0,ftz_model_bf16,7,-5.0,-35.0,6.314393452555578e-16,1583296743997440.0
constant_-5,0,ftz_model_bf16,8,-5.0,-39.999996185302734,4.255493527005605e-18,2.353130805301084e+17
constant_-5,0,ftz_model_bf16,9,-5.0,-44.999996185302734,2.8587361969832636e-20,3.487587551435712e+19
constant_-5,0,ftz_model_bf16,10,-5.0,-50.0,1.9273308272485545e-22,5.201981828786094e+21
constant_-5,0,ftz_model_bf16,11,-5.0,-55.0,1.2989320556496763e-24,7.697457367077522e+23
constant_-5,0,ftz_model_bf16,12,-5.0,-60.000003814697266,8.734267942607043e-27,1.1424348995358246e+26
constant_-5,0,ftz_model_bf16,13,-5.0,-65.00000762939453,5.916456789157589e-29,1.6944304287718643e+28
constant_-5,0,ftz_model_bf16,14,-5.0,-70.00000762939453,3.975119405215255e-31,2.5154941598278927e+30
constant_-5,0,ftz_model_bf16,15,-5.0,-75.00000762939453,2.68426485998971e-33,3.7268927646709944e+32
constant_-5,0,ftz_model_bf16,16,-5.0,-80.00001525878906,1.8055593228630336e-35,5.549267267559097e+34
constant_-5,0,ftz_model_bf16,17,-5.0,-85.00001525878906,1.2195753889781233e-37,8.224598223919167e+36
constant_-5,0,ftz_model_bf16,18,-5.0,-90.00001525878906,0.0,inf
constant_-5,0,ftz_model_bf16,19,-5.0,-95.00001525878906,0.0,inf
constant_-5,0,ftz_model_bf16,20,-5.0,-100.00000762939453,0.0,inf
constant_-5,0,ftz_model_bf16,21,-5.0,-105.00000762939453,0.0,inf
constant_-5,0,ftz_model_bf16,22,-5.0,-110.0,0.0,inf
constant_-5,0,ftz_model_bf16,23,-5.0,-115.0,0.0,inf
constant_-5,0,ftz_model_bf16,24,-5.0,-120.0,0.0,inf
constant_-5,0,ftz_model_bf16,25,-5.0,-124.99999237060547,0.0,inf
constant_-5,0,ftz_model_bf16,26,-5.0,-129.99998474121094,0.0,inf
constant_-5,0,ftz_model_bf16,27,-5.0,-134.99998474121094,0.0,inf
constant_-5,0,ftz_model_bf16,28,-5.0,-139.99998474121094,0.0,inf
constant_-5,0,ftz_model_bf16,29,-5.0,-144.99998474121094,0.0,inf
constant_-5,0,ftz_model_bf16,30,-5.0,-149.99998474121094,0.0,inf
constant_-5,0,ftz_model_bf16,31,-5.0,-154.99996948242188,0.0,inf
constant_-5,0,ftz_model_bf16,32,-5.0,-159.99996948242188,0.0,inf
constant_-5,0,ftz_model_bf16,33,-5.0,-164.99996948242188,0.0,inf
constant_-5,0,ftz_model_bf16,34,-5.0,-169.99996948242188,0.0,inf
constant_-5,0,ftz_model_bf16,35,-5.0,-174.9999542236328,0.0,inf
constant_-5,0,ftz_model_bf16,36,-5.0,-179.99996948242188,0.0,inf
constant_-5,0,ftz_model_bf16,37,-5.0,-184.99996948242188,0.0,inf
constant_-5,0,ftz_model_bf16,38,-5.0,-189.99996948242188,0.0,inf
constant_-5,0,ftz_model_bf16,39,-5.0,-194.9999542236328,0.0,inf
constant_-5,0,ftz_model_bf16,40,-5.0,-199.9999542236328,0.0,inf
constant_-5,0,ftz_model_bf16,41,-5.0,-204.9999542236328,0.0,inf
constant_-5,0,ftz_model_bf16,42,-5.0,-209.9999542236328,0.0,inf
constant_-5,0,ftz_model_bf16,43,-5.0,-214.99993896484375,0.0,inf
constant_-5,0,ftz_model_bf16,44,-5.0,-219.99993896484375,0.0,inf
constant_-5,0,ftz_model_bf16,45,-5.0,-224.99993896484375,0.0,inf
constant_-5,0,ftz_model_bf16,46,-5.0,-229.99993896484375,0.0,inf
constant_-5,0,ftz_model_bf16,47,-5.0,-234.99993896484375,0.0,inf
constant_-5,0,ftz_model_bf16,48,-5.0,-239.9999237060547,0.0,inf
constant_-5,0,ftz_model_bf16,49,-5.0,-244.9999237060547,0.0,inf
constant_-5,0,ftz_model_bf16,50,-5.0,-249.9999237060547,0.0,inf
constant_-5,0,ftz_model_bf16,51,-5.0,-254.9999237060547,0.0,inf
constant_-5,0,ftz_model_bf16,52,-5.0,-259.9999084472656,0.0,inf
constant_-5,0,ftz_model_bf16,53,-5.0,-264.9999084472656,0.0,inf
constant_-5,0,ftz_model_bf16,54,-5.0,-269.9999084472656,0.0,inf
constant_-5,0,ftz_model_bf16,55,-5.0,-274.9999084472656,0.0,inf
constant_-5,0,ftz_model_bf16,56,-5.0,-279.9999084472656,0.0,inf
constant_-5,0,ftz_model_bf16,57,-5.0,-284.9999084472656,0.0,inf
constant_-5,0,ftz_model_bf16,58,-5.0,-289.9999084472656,0.0,inf
constant_-5,0,ftz_model_bf16,59,-5.0,-294.9999084472656,0.0,inf
constant_-5,0,ftz_model_bf16,60,-5.0,-299.9998779296875,0.0,inf
constant_-5,0,ftz_model_bf16,61,-5.0,-304.9998779296875,0.0,inf
constant_-5,0,ftz_model_bf16,62,-5.0,-309.9998779296875,0.0,inf
constant_-5,0,ftz_model_bf16,63,-5.0,-314.9998779296875,0.0,inf
constant_-5,0,ftz_model_bf16,64,-5.0,-319.9998779296875,0.0,inf
uniform,0,fp64,1,-4.850265009032765,-4.850265009032765,0.007826303233331696,127.77424668917347
uniform,0,fp64,2,-3.5390993219989397,-8.389364331031704,0.00022727170201927813,4400.019848996317
uniform,0,fp64,3,-2.2969147156372545,-10.686279046668957,2.285640790020036e-05,43751.40679875747
uniform,0,fp64,4,-4.603738420609801,-15.290017467278759,2.2889156352159406e-07,4368880.987200117
uniform,0,fp64,5,-3.225120600613824,-18.515138067892583,9.09866563317347e-09,109906225.84854962
uniform,0,fp64,6,-3.955739460901518,-22.4708775287941,1.7418946517569687e-10,5740875310.635727
uniform,0,fp64,7,-0.8930308760037547,-23.363908404797858,7.131542982787588e-11,14022210935.467411
uniform,0,fp64,8,-1.755538121969642,-25.1194465267675,1.2324320532017987e-11,81140375844.82231
uniform,0,fp64,9,-2.9067045990378726,-28.026151125805374,6.735924598831597e-13,1484577188072.2334
uniform,0,fp64,10,-1.4411794606807509,-29.467330586486124,1.5940462937293332e-13,6273343527937.706
uniform,0,fp64,11,-2.2643442444055712,-31.731674830891695,1.656184513621075e-14,60379745842062.25
uniform,0,fp64,12,-0.8839976310185704,-32.615672461910265,6.842163159322119e-15,146152609447430.06
uniform,0,fp64,13,-1.776333791696532,-34.392006253606795,1.1580877358967633e-15,863492435852152.1
uniform,0,fp64,14,-3.1095262433976383,-37.50153249700443,5.167629557673063e-17,1.935123229789503e+16
uniform,0,fp64,15,-2.4092420039085427,-39.91077450091298,4.644841147033069e-18,2.152926156880001e+17
uniform,0,fp64,16,-2.2040024952217974,-42.11477699613478,5.126072496557785e-19,1.9508112705614505e+18
uniform,0,fp64,17,-2.036407871822208,-44.151184867956985,6.689351889369269e-20,1.4949131343937847e+19
uniform,0,fp64,18,-1.0271929673079354,-45.17837783526492,2.3948582052363252e-20,4.175612559497316e+19
uniform,0,fp64,19,-3.3251908787507474,-48.503568714015664,8.613263923988386e-22,1.161000067831369e+21
uniform,0,fp64,20,-3.9243695022755887,-52.42793821629125,1.7015148160679827e-23,5.8771160295323914e+22
uniform,0,fp64,21,-1.051832374591923,-53.47977059088318,5.943342235068416e-24,1.68255496730366e+23
uniform,0,fp64,22,-3.3836956045883952,-56.863466195471574,2.0160922929201498e-25,4.960090386296647e+24
uniform,0,fp64,23,-0.5486763011872303,-57.4121424966588,1.1647247909800575e-25,8.585719199456123e+24
uniform,0,fp64,24,-2.6187602970112174,-60.03090279367002,8.490048536160889e-27,1.1778495679274286e+26
uniform,0,fp64,25,-1.1301010146919528,-61.161003808361976,2.742291000146814e-27,3.6465860112820376e+26
uniform,0,fp64,26,-2.7912153769011288,-63.952219185263104,1.6823025467134222e-28,5.944234002103955e+27
uniform,0,fp64,27,-2.9376448091822343,-66.88986399444534,8.91458585492303e-30,1.1217571026563792e+29
uniform,0,fp64,28,-3.409728428401042,-70.29959242284637,2.946286194022162e-31,3.3941034039019693e+30
uniform,0,fp64,29,-3.7268808028879317,-74.0264732257343,7.091060052141678e-33,1.4102263873762781e+32
uniform,0,fp64,30,-1.1382781829844064,-75.16475140871871,2.271764086010175e-33,4.401865520095739e+32
uniform,0,fp64,31,-4.049461332159864,-79.21421274087858,3.9600850959549503e-35,2.525198261576387e+34
uniform,0,fp64,32,-3.152951566977925,-82.3671643078565,1.6919793217630913e-36,5.9102377147137416e+35
uniform,0,fp64,33,-0.9794407285460394,-83.34660503640254,6.353738656013305e-37,1.573876506635318e+36
uniform,0,fp64,34,-0.7636311893896419,-84.11023622579218,2.9606599956577446e-37,3.377625264186537e+36
uniform,0,fp64,35,-2.4075325110936263,-86.5177687368858,2.665694960752737e-38,3.751366959547467e+37
uniform,0,fp64,36,-4.587529062449607,-91.1052977993354,2.713138059264408e-40,3.685768944139622e+39
uniform,0,fp64,37,-2.860198550990547,-93.96549635032595,1.553472056792726e-41,6.437193354250506e+40
uniform,0,fp64,38,-2.4041471159195376,-96.36964346624549,1.4034457174376322e-42,7.125320114452086e+41
uniform,0,fp64,39,-3.9802930417024407,-100.34993650794793,2.6216596824195074e-44,3.814377612418056e+43
uniform,0,fp64,40,-1.8398510216474284,-102.18978752959536,4.16427276918854e-45,2.4013796776210276e+44
uniform,0,fp64,41,-1.3609185530268237,-103.55070608262218,1.0678241806324645e-45,9.364837565372488e+44
uniform,0,fp64,42,-0.20719743334908058,-103.75790351597126,8.679906543659897e-46,1.1520861370684164e+45
uniform,0,fp64,43,-3.7434413415917196,-107.50134485756298,2.0547506721308023e-47,4.866770521422862e+46
uniform,0,fp64,44,-1.7087792630411829,-109.21012412060416,3.7208805345449734e-48,2.6875358956459752e+47
uniform,0,fp64,45,-2.69112504277237,-111.90124916337653,2.5229286598350583e-49,3.963647549453012e+48
uniform,0,fp64,46,-2.3318270943393378,-114.23307625771587,2.4502214102069545e-50,4.0812638230744074e+49
uniform,0,fp64,47,-4.317432303791452,-118.55050856150731,3.2671442136728923e-52,3.060777041353218e+51
uniform,0,fp64,48,-0.20529687568220822,-118.75580543718952,2.6607802277866086e-52,3.758296117646131e+51
uniform,0,fp64,49,-4.986301917626063,-123.74210735481559,1.817546776576798e-54,5.50192167204312e+53
uniform,0,fp64,50,-4.398320496194906,-128.1404278510105,2.2352148577266772e-56,4.473842845770312e+55
uniform,0,fp64,51,-3.8149858437190662,-131.95541369472954,4.9259724106682814e-58,2.0300560308341944e+57
uniform,0,fp64,52,-1.2794986588336306,-133.23491235356317,1.3702908822205665e-58,7.297720600603374e+57
uniform,0,fp64,53,-0.9480403875095111,-134.18295274107268,5.309872085351415e-59,1.8832845385461266e+58
uniform,0,fp64,54,-4.938823348975942,-139.12177609004863,3.803472946306356e-61,2.629176055980953e+60
uniform,0,fp64,55,-3.89800938381881,-143.01978547386744,7.714297187353898e-63,1.2962943683830423e+62
uniform,0,fp64,56,-1.8093967325677052,-144.82918220643515,1.263238488055012e-63,7.916161591463888e+62
uniform,0,fp64,57,-2.829219298005896,-147.65840150444106,7.460553000129135e-65,1.340383212856595e+64
uniform,0,fp64,58,-3.7059984549727156,-151.3643999594138,1.8334806927305697e-66,5.45410706512932e+65
uniform,0,fp64,59,-0.02231472658516198,-151.38671468599895,1.7930201838878282e-66,5.577182058440009e+65
uniform,0,fp64,60,-2.9180231654884956,-154.30473785148746,9.689554717957458e-68,1.0320391690927964e+67
uniform,0,fp64,61,-2.8485663843336524,-157.1533042358211,5.612898095832236e-69,1.7816108237249726e+68
uniform,0,fp64,62,-0.2414266461189324,-157.39473088194003,4.4089674981768514e-69,2.26810472160094e+68
uniform,0,fp64,63,-0.8150227479976291,-158.20975362993767,1.9515380136640128e-69,5.12416357251735e+68
uniform,0,fp64,64,-4.993404813636498,-163.20315844357415,1.3236368785745842e-71,7.554942115823287e+70
uniform,0,fp32,1,-4.850265009032765,-4.850265026092529,0.007826303131878376,127.77424621582031
uniform,0,fp32,2,-3.5390993219989397,-8.389364242553711,0.00022727172472514212,4400.01953125
uniform,0,fp32,3,-2.2969147156372545,-10.686279296875,2.2856402210891247e-05,43751.41796875
uniform,0,fp32,4,-4.603738420609801,-15.290018081665039,2.2889142314852506e-07,4368883.5
uniform,0,fp32,5,-3.225120600613824,-18.515138626098633,9.098660491702049e-09,109906288.0
uniform,0,fp32,6,-3.955739460901518,-22.47087860107422,1.741892741158324e-10,5740881408.0
uniform,0,fp32,7,-0.8930308760037547,-23.363908767700195,7.131540497029576e-11,14022215680.0
uniform,0,fp32,8,-1.755538121969642,-25.119447708129883,1.2324305638522493e-11,81140473856.0
uniform,0,fp32,9,-2.9067045990378726,-28.026151657104492,6.735920957297303e-13,1484577964032.0
uniform,0,fp32,10,-1.4411794606807509,-29.467330932617188,1.5940458046419248e-13,6273345519616.0
uniform,0,fp32,11,-2.2643442444055712,-31.731674194335938,1.6561855646678517e-14,60379707211776.0
uniform,0,fp32,12,-0.8839976310185704,-32.61567306518555,6.842158929682525e-15,146152703918080.0
uniform,0,fp32,13,-1.776333791696532,-34.392005920410156,1.1580881153206682e-15,863492169007104.0
uniform,0,fp32,14,-3.1095262433976383,-37.50153350830078,5.1676242649788484e-17,1.935125217751859e+16
uniform,0,fp32,15,-2.4092420039085427,-39.91077423095703,4.64484247825064e-18,2.152925543362724e+17
uniform,0,fp32,16,-2.2040024952217974,-42.114776611328125,5.126074445142912e-19,1.95081056716587e+18
uniform,0,fp32,17,-2.036407871822208,-44.15118408203125,6.689357268693197e-20,1.4949119520428524e+19
uniform,0,fp32,18,-1.0271929673079354,-45.178375244140625,2.3948644570147496e-20,4.175601674860731e+19
uniform,0,fp32,19,-3.3251908787507474,-48.50356674194336,8.613280661117658e-22,1.1609977957448617e+21
uniform,0,fp32,20,-3.9243695022755887,-52.42793655395508,1.701517594526176e-23,5.877106090646062e+22
uniform,0,fp32,21,-1.051832374591923,-53.47977066040039,5.943341957668426e-24,1.6825550889927677e+23
uniform,0,fp32,22,-3.3836956045883952,-56.86346435546875,2.0160960062968989e-25,4.960081026836256e+24
uniform,0,fp32,23,-0.5486763011872303,-57.412139892578125,1.1647278583579536e-25,8.585696917264252e+24
uniform,0,fp32,24,-2.6187602970112174,-60.03089904785156,8.490080055330163e-27,1.177845177225997e+26
uniform,0,fp32,25,-1.1301010146919528,-61.1609992980957,2.7423033366428026e-27,3.6465697084303335e+26
uniform,0,fp32,26,-2.7912153769011288,-63.952213287353516,1.6823124453375106e-28,5.944199120377767e+27
uniform,0,fp32,27,-2.9376448091822343,-66.88985443115234,8.914670799573954e-30,1.121746400869032e+29
uniform,0,fp32,28,-3.409728428401042,-70.2995834350586,2.946312643443379e-31,3.394072838983542e+30
uniform,0,fp32,29,-3.7268808028879317,-74.0264663696289,7.091108692566e-33,1.4102167075696778e+32
uniform,0,fp32,30,-1.1382781829844064,-75.16474151611328,2.271786647351054e-33,4.401821929508269e+32
uniform,0,fp32,31,-4.049461332159864,-79.21420288085938,3.9601242386204617e-35,2.5251733654070572e+34
uniform,0,fp32,32,-3.152951566977925,-82.36715698242188,1.6919917098773082e-36,5.910194331019329e+35
uniform,0,fp32,33,-0.9794407285460394,-83.34659576416016,6.353797540780661e-37,1.573861902374485e+36
uniform,0,fp32,34,-0.7636311893896419,-84.1102294921875,2.960679986799291e-37,3.377602416808208e+36
uniform,0,fp32,35,-2.4075325110936263,-86.51776123046875,2.6657150117977645e-38,3.7513388994361558e+37
uniform,0,fp32,36,-4.587529062449607,-91.10529327392578,2.713152047671781e-40,inf
uniform,0,fp32,37,-2.860198550990547,-93.96549224853516,1.5534794775504922e-41,inf
uniform,0,fp32,38,-2.4041471159195376,-96.36963653564453,1.4041010612534667e-42,inf
uniform,0,fp32,39,-3.9802930417024407,-100.34992980957031,2.6624670822171524e-44,inf
uniform,0,fp32,40,-1.8398510216474284,-102.18978118896484,4.203895392974451e-45,inf
uniform,0,fp32,41,-1.3609185530268237,-103.55069732666016,1.401298464324817e-45,inf
uniform,0,fp32,42,-0.20719743334908058,-103.75789642333984,1.401298464324817e-45,inf
uniform,0,fp32,43,-3.7434413415917196,-107.50133514404297,0.0,inf
uniform,0,fp32,44,-1.7087792630411829,-109.21011352539062,0.0,inf
uniform,0,fp32,45,-2.69112504277237,-111.90123748779297,0.0,inf
uniform,0,fp32,46,-2.3318270943393378,-114.23306274414062,0.0,inf
