timestamp, uuid, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu
2026/09/10 15:05:56.434, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 284.30 W, 41
2026/09/10 15:05:56.634, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 293.92 W, 41
2026/09/10 15:05:56.835, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 294.03 W, 40
2026/09/10 15:05:57.035, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 280.85 W, 40
2026/09/10 15:05:57.237, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 271.74 W, 40
2026/09/10 15:05:57.438, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 261.79 W, 40
2026/09/10 15:05:57.638, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 253.48 W, 40
2026/09/10 15:05:57.838, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.61 W, 40
2026/09/10 15:05:58.038, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.24 W, 40
2026/09/10 15:05:58.238, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.03 W, 40
2026/09/10 15:05:58.438, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.91 W, 40
2026/09/10 15:05:58.639, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.98 W, 40
2026/09/10 15:05:58.839, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.22 W, 40
2026/09/10 15:05:59.039, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.15 W, 40
2026/09/10 15:05:59.239, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.30 W, 40
2026/09/10 15:05:59.439, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 260.83 W, 40
2026/09/10 15:05:59.639, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 269.98 W, 41
2026/09/10 15:05:59.839, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 279.21 W, 41
2026/09/10 15:06:00.039, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 289.16 W, 41
2026/09/10 15:06:00.239, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 294.88 W, 41
2026/09/10 15:06:00.439, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 285.45 W, 40
2026/09/10 15:06:00.640, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 276.65 W, 40
2026/09/10 15:06:00.840, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 266.59 W, 40
2026/09/10 15:06:01.040, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 258.20 W, 40
2026/09/10 15:06:01.240, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.65 W, 40
2026/09/10 15:06:01.440, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.44 W, 40
2026/09/10 15:06:01.640, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.05 W, 40
2026/09/10 15:06:01.840, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.01 W, 40
2026/09/10 15:06:02.040, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.95 W, 40
2026/09/10 15:06:02.240, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.22 W, 40
2026/09/10 15:06:02.441, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.36 W, 40
2026/09/10 15:06:02.641, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.55 W, 40
2026/09/10 15:06:02.841, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 256.62 W, 40
2026/09/10 15:06:03.041, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 265.96 W, 41
2026/09/10 15:06:03.241, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 275.08 W, 41
2026/09/10 15:06:03.441, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 284.05 W, 41
2026/09/10 15:06:03.641, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 291.47 W, 41
2026/09/10 15:06:03.841, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 286.30 W, 40
2026/09/10 15:06:04.042, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 277.37 W, 40
2026/09/10 15:06:04.242, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 267.27 W, 40
2026/09/10 15:06:04.442, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 257.80 W, 40
2026/09/10 15:06:04.642, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.97 W, 40
2026/09/10 15:06:04.842, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.69 W, 40
2026/09/10 15:06:05.042, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:05.242, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:05.442, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:05.643, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.55 W, 40
2026/09/10 15:06:05.843, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.67 W, 40
2026/09/10 15:06:06.043, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.75 W, 40
2026/09/10 15:06:06.243, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.65 W, 40
2026/09/10 15:06:06.443, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 264.52 W, 41
2026/09/10 15:06:06.643, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 273.54 W, 41
2026/09/10 15:06:06.843, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 282.79 W, 41
2026/09/10 15:06:07.043, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 291.46 W, 41
2026/09/10 15:06:07.244, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 291.60 W, 40
2026/09/10 15:06:07.444, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 278.36 W, 40
2026/09/10 15:06:07.644, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 268.39 W, 40
2026/09/10 15:06:07.844, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 258.84 W, 40
2026/09/10 15:06:08.044, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.02 W, 40
2026/09/10 15:06:08.244, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.68 W, 40
2026/09/10 15:06:08.444, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:08.644, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:08.845, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:09.045, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.48 W, 40
2026/09/10 15:06:09.245, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.60 W, 40
2026/09/10 15:06:09.445, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.63 W, 40
2026/09/10 15:06:09.645, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.14 W, 40
2026/09/10 15:06:09.845, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 255.44 W, 40
2026/09/10 15:06:10.045, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 264.60 W, 41
2026/09/10 15:06:10.245, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 274.22 W, 41
2026/09/10 15:06:10.445, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 283.55 W, 41
2026/09/10 15:06:10.645, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 287.77 W, 40
2026/09/10 15:06:10.846, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 282.26 W, 40
2026/09/10 15:06:11.048, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 272.91 W, 40
2026/09/10 15:06:11.249, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 264.01 W, 40
2026/09/10 15:06:11.449, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 254.88 W, 40
2026/09/10 15:06:11.649, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.75 W, 40
2026/09/10 15:06:11.849, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:12.049, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:12.249, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:12.449, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.40 W, 40
2026/09/10 15:06:12.649, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.52 W, 40
2026/09/10 15:06:12.849, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.64 W, 40
2026/09/10 15:06:13.050, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.75 W, 40
2026/09/10 15:06:13.250, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 257.75 W, 40
2026/09/10 15:06:13.450, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 265.07 W, 41
2026/09/10 15:06:13.650, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 275.03 W, 41
2026/09/10 15:06:13.850, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 283.59 W, 41
2026/09/10 15:06:14.050, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 288.81 W, 40
2026/09/10 15:06:14.250, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 283.36 W, 40
2026/09/10 15:06:14.450, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 274.36 W, 40
2026/09/10 15:06:14.650, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 265.23 W, 40
2026/09/10 15:06:14.851, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 255.98 W, 40
2026/09/10 15:06:15.051, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.75 W, 40
2026/09/10 15:06:15.251, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.40 W, 40
2026/09/10 15:06:15.451, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:15.651, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:15.851, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:16.051, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.55 W, 40
2026/09/10 15:06:16.251, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.64 W, 40
2026/09/10 15:06:16.452, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.71 W, 40
2026/09/10 15:06:16.652, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 253.48 W, 40
2026/09/10 15:06:16.852, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 261.70 W, 41
2026/09/10 15:06:17.052, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 270.85 W, 41
2026/09/10 15:06:17.252, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 279.37 W, 41
2026/09/10 15:06:17.452, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 286.69 W, 40
2026/09/10 15:06:17.652, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 285.31 W, 40
2026/09/10 15:06:17.853, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 275.70 W, 40
2026/09/10 15:06:18.053, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 265.90 W, 40
2026/09/10 15:06:18.253, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 257.43 W, 40
2026/09/10 15:06:18.453, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.91 W, 40
2026/09/10 15:06:18.653, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.44 W, 40
2026/09/10 15:06:18.853, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:19.053, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:19.253, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:19.453, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.44 W, 40
2026/09/10 15:06:19.654, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.67 W, 40
2026/09/10 15:06:19.854, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.71 W, 40
2026/09/10 15:06:20.054, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.81 W, 40
2026/09/10 15:06:20.254, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 264.30 W, 40
2026/09/10 15:06:20.454, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 273.70 W, 41
2026/09/10 15:06:20.654, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 283.30 W, 41
2026/09/10 15:06:20.854, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 291.26 W, 41
2026/09/10 15:06:21.054, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 289.75 W, 40
2026/09/10 15:06:21.254, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 277.41 W, 40
2026/09/10 15:06:21.454, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 267.78 W, 40
2026/09/10 15:06:21.654, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 258.50 W, 40
2026/09/10 15:06:21.855, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.79 W, 40
2026/09/10 15:06:22.055, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.48 W, 40
2026/09/10 15:06:22.255, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:22.455, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:22.655, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:22.855, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.44 W, 40
2026/09/10 15:06:23.055, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.68 W, 40
2026/09/10 15:06:23.255, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.71 W, 40
2026/09/10 15:06:23.455, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 253.80 W, 40
2026/09/10 15:06:23.655, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 262.08 W, 41
2026/09/10 15:06:23.855, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 271.39 W, 41
2026/09/10 15:06:24.056, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 280.82 W, 41
2026/09/10 15:06:24.256, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 286.94 W, 41
2026/09/10 15:06:24.456, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 286.79 W, 40
2026/09/10 15:06:24.656, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 276.31 W, 40
2026/09/10 15:06:24.856, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 267.06 W, 40
2026/09/10 15:06:25.056, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 257.59 W, 40
2026/09/10 15:06:25.256, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.91 W, 40
2026/09/10 15:06:25.456, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.53 W, 40
2026/09/10 15:06:25.656, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:25.857, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:26.057, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:26.257, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.44 W, 40
2026/09/10 15:06:26.457, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.56 W, 40
2026/09/10 15:06:26.657, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.59 W, 40
2026/09/10 15:06:26.857, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.58 W, 40
2026/09/10 15:06:27.057, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 261.15 W, 40
2026/09/10 15:06:27.257, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 270.89 W, 41
2026/09/10 15:06:27.457, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 280.52 W, 41
2026/09/10 15:06:27.657, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 289.00 W, 41
2026/09/10 15:06:27.858, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 288.74 W, 40
2026/09/10 15:06:28.058, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 278.89 W, 40
2026/09/10 15:06:28.258, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 269.31 W, 40
2026/09/10 15:06:28.458, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 260.29 W, 40
2026/09/10 15:06:28.658, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.26 W, 40
2026/09/10 15:06:28.858, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.68 W, 40
2026/09/10 15:06:29.058, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:29.258, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:29.458, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:29.658, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.40 W, 40
2026/09/10 15:06:29.858, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.68 W, 40
2026/09/10 15:06:30.058, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.79 W, 40
2026/09/10 15:06:30.259, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 251.00 W, 40
2026/09/10 15:06:30.459, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 262.25 W, 40
2026/09/10 15:06:30.659, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 271.85 W, 41
2026/09/10 15:06:30.859, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 280.94 W, 41
2026/09/10 15:06:31.059, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 290.03 W, 41
2026/09/10 15:06:31.259, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 291.19 W, 40
2026/09/10 15:06:31.459, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 280.57 W, 40
2026/09/10 15:06:31.659, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 270.18 W, 40
2026/09/10 15:06:31.859, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 261.32 W, 40
2026/09/10 15:06:32.060, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 252.23 W, 40
2026/09/10 15:06:32.260, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.67 W, 40
2026/09/10 15:06:32.460, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.36 W, 40
2026/09/10 15:06:32.660, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.55 W, 40
2026/09/10 15:06:32.860, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.83 W, 40
2026/09/10 15:06:33.060, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 249.95 W, 40
2026/09/10 15:06:33.260, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 250.61 W, 40
2026/09/10 15:06:33.460, GPU-ab0e8f8b-abe0-a03f-c8e9-65622211a5f4, 2032 MHz, 3996 MHz, 261.51 W, 41
