input,chunk,i,j,direct,factorized
7,64,27,4,9.39060022e-27,9.33222451e-27
7,64,27,5,1.51057397e-25,1.50464174e-25
7,64,27,6,2.61725116e-25,2.60727996e-25
7,64,27,7,2.62371351e-24,2.60957712e-24
7,64,27,8,9.05762771e-23,9.05633524e-23
7,64,27,9,1.64112634e-21,1.63719723e-21
7,64,27,10,1.9693516e-20,1.95710933e-20
7,64,27,11,2.52415818e-19,2.51714369e-19
7,64,27,12,1.30781887e-18,1.31035997e-18
7,64,27,13,4.74880552e-17,4.74812789e-17
7,64,27,14,3.2439329e-16,3.25585912e-16
7,64,27,15,5.10008702e-16,5.08111348e-16
7,64,27,16,9.15933995e-16,9.17560299e-16
7,64,27,17,2.25375274e-14,2.24160968e-14
7,64,27,18,6.03961325e-14,5.99867378e-14
7,64,27,19,7.81597009e-13,7.77933273e-13
7,64,27,20,2.73985279e-11,2.73185918e-11
7,64,27,21,2.79396772e-09,2.7932856e-09
7,64,27,22,4.13507223e-07,4.13157977e-07
7,64,27,23,3.60012054e-05,3.59341502e-05
7,64,27,24,0.00288391113,0.00288558006
7,64,27,25,0.197265625,0.197174072
7,64,27,26,0.42578125,0.42489624
7,64,27,27,1,0.999755859
7,64,28,1,2.84729483e-30,2.84845039e-30
7,64,28,2,8.72677376e-30,8.70905521e-30
7,64,28,3,2.82017774e-29,2.81570958e-29
7,64,28,4,6.82364683e-29,6.81008828e-29
7,64,28,5,1.10440527e-27,1.09799577e-27
7,64,28,6,1.90588795e-27,1.9026339e-27
7,64,28,7,1.9084123e-26,1.90431023e-26
7,64,28,8,6.59159551e-25,6.60876112e-25
7,64,28,9,1.19424201e-23,1.19472669e-23
7,64,28,10,1.43102246e-22,1.42817903e-22
7,64,28,11,1.83964968e-21,1.83685795e-21
7,64,28,12,9.52912066e-21,9.56220788e-21
7,64,28,13,3.47283508e-19,3.46489415e-19
7,64,28,14,2.37169225e-18,2.37592742e-18
7,64,28,15,3.71339244e-18,3.70788673e-18
7,64,28,16,6.66784336e-18,6.69579545e-18
7,64,28,17,1.63931368e-16,1.63579003e-16
7,64,28,18,4.38885039e-16,4.37746627e-16
7,64,28,19,5.689893e-15,5.67688258e-15
7,64,28,20,1.99840144e-13,1.99354422e-13
7,64,28,21,2.0349944e-11,2.03836947e-11
7,64,28,22,3.02679837e-09,3.01497494e-09
7,64,28,23,2.62632966e-07,2.62225512e-07
7,64,28,24,2.0980835e-05,2.10572034e-05
7,64,28,25,0.00143432617,0.00143885612
7,64,28,26,0.00311279297,0.00310063362
7,64,28,27,0.00729370117,0.00729560852
7,64,28,28,1,1.00128174
7,64,29,1,4.89186206e-32,4.8957741e-32
7,64,29,2,1.50222536e-31,1.49686886e-31
7,64,29,3,4.83793602e-31,4.83950084e-31
7,64,29,4,1.17712838e-30,1.17048392e-30
7,64,29,5,1.89326617e-29,1.88718023e-29
7,64,29,6,3.27377276e-29,3.27015201e-29
7,64,29,7,3.28166137e-28,3.2730332e-28
7,64,29,8,1.13091099e-26,1.13588082e-26
7,64,29,9,2.0598736e-25,2.05343649e-25
7,64,29,10,2.46861714e-24,2.4546827e-24
7,64,29,11,3.16396584e-23,3.1570996e-23
7,64,29,12,1.64608942e-22,1.64350448e-22
7,64,29,13,5.95570041e-21,5.95528682e-21
7,64,29,14,4.06575815e-20,4.08362525e-20
7,64,29,15,6.39509875e-20,6.37293031e-20
7,64,29,16,1.15196481e-19,1.15083984e-19
7,64,29,17,2.81892565e-18,2.81151411e-18
7,64,29,18,7.5352051e-18,7.52377015e-18
7,64,29,19,9.80118764e-17,9.75714193e-17
7,64,29,20,3.44169138e-15,3.42640413e-15
7,64,29,21,3.49942297e-13,3.50344753e-13
7,64,29,22,5.1841198e-11,5.18198817e-11
7,64,29,23,4.51109372e-09,4.50700099e-09
7,64,29,24,3.61353159e-07,3.61920684e-07
7,64,29,25,2.46763229e-05,2.47303396e-05
7,64,29,26,5.34057617e-05,5.32921404e-05
7,64,29,27,0.000124931335,0.000125393271
7,64,29,28,0.0172119141,0.0172095299
7,64,29,29,1,0.998687744
7,64,30,1,5.53704859e-33,5.5306539e-33
7,64,30,2,1.69481835e-32,1.69098154e-32
7,64,30,3,5.46964104e-32,5.46708317e-32
7,64,30,4,1.33274352e-31,1.32227128e-31
7,64,30,5,2.14471559e-30,2.13190815e-30
7,64,30,6,3.69778549e-30,3.69422252e-30
7,64,30,7,3.70764625e-29,3.69747734e-29
7,64,30,8,1.28111011e-27,1.28318087e-27
7,64,30,9,2.3224065e-26,2.31972438e-26
7,64,30,10,2.79496574e-25,2.77300385e-25
7,64,30,11,3.56721639e-24,3.56650957e-24
7,64,30,12,1.86115638e-23,1.85663273e-23
7,64,30,13,6.7497938e-22,6.72756332e-22
7,64,30,14,4.60574165e-21,4.61318628e-21
7,64,30,15,7.19978005e-21,7.19936646e-21
7,64,30,16,1.2970192e-20,1.30007977e-20
7,64,30,17,3.18484388e-19,3.17610885e-19
7,64,30,18,8.53809211e-19,8.49944623e-19
7,64,30,19,1.10588622e-17,1.10224397e-17
7,64,30,20,3.88578059e-16,3.87073728e-16
7,64,30,21,3.95239397e-14,3.95777161e-14
7,64,30,22,5.88329385e-12,5.85398396e-12
7,64,30,23,5.09317033e-10,5.09146503e-10
7,64,30,24,4.07453626e-08,4.08854248e-08
7,64,30,25,2.78651714e-06,2.79373489e-06
7,64,30,26,6.04987144e-06,6.02030195e-06
7,64,30,27,1.41859055e-05,1.41654164e-05
7,64,30,28,0.00194549561,0.0019441247
7,64,30,29,0.11328125,0.112819672
7,64,30,30,1,1.00054932
7,64,31,1,6.95140339e-34,6.99513178e-34
7,64,31,2,2.14259706e-33,2.13874144e-33
7,64,31,3,6.88519955e-33,6.91472797e-33
7,64,31,4,1.67555905e-32,1.67239932e-32
7,64,31,5,2.69630192e-31,2.69642229e-31
7,64,31,6,4.65304675e-31,4.67242642e-31
7,64,31,7,4.68386162e-30,4.67654309e-30
7,64,31,8,1.61716486e-28,1.62295805e-28
7,64,31,9,2.92825168e-27,2.93397092e-27
7,64,31,10,3.51390202e-26,3.50727558e-26
7,64,31,11,4.49133223e-25,4.51089598e-25
7,64,31,12,2.33937017e-24,2.3482559e-24
7,64,31,13,8.47860128e-23,8.50897432e-23
7,64,31,14,5.79026429e-22,5.83472525e-22
7,64,31,15,9.06589951e-22,9.10570758e-22
7,64,31,16,1.63450889e-21,1.64433166e-21
7,64,31,17,4.0234065e-20,4.01711993e-20
7,64,31,18,1.07573184e-19,1.07500392e-19
7,64,31,19,1.3959103e-18,1.39411035e-18
7,64,31,20,4.90059382e-17,4.89568103e-17
7,64,31,21,4.99600361e-15,5.00576143e-15
7,64,31,22,7.38964445e-13,7.40407735e-13
7,64,31,23,6.41193765e-11,6.43964881e-11
7,64,31,24,5.15137799e-09,5.1711595e-09
7,64,31,25,3.52039933e-07,3.53349606e-07
7,64,31,26,7.59959221e-07,7.61443516e-07
7,64,31,27,1.78813934e-06,1.7916318e-06
7,64,31,28,0.000244140625,0.000245891511
7,64,31,29,0.0142822266,0.014269352
7,64,31,30,0.125976562,0.126548767
7,64,31,31,1,1.00195312
7,64,32,1,8.16263277e-35,8.18144068e-35
7,64,32,2,2.51273672e-34,2.50145198e-34
7,64,32,3,8.12501695e-34,8.08740113e-34
7,64,32,4,1.96204113e-33,1.9560226e-33
7,64,32,5,3.17778441e-32,3.15371028e-32
7,64,32,6,5.46964104e-32,5.46482622e-32
7,64,32,7,5.48504848e-31,5.46964104e-31
7,64,32,8,1.89326617e-29,1.89819655e-29
7,64,32,9,3.43943355e-28,3.43154494e-28
7,64,32,10,4.11469848e-27,4.10207671e-27
7,64,32,11,5.29104786e-26,5.27590173e-26
7,64,32,12,2.74649813e-25,2.74649813e-25
7,64,32,13,9.97786614e-24,9.95201674e-24
7,64,32,14,6.82424005e-23,6.82424005e-23
7,64,32,15,1.06706299e-22,1.06499504e-22
7,64,32,16,1.91905902e-22,1.92319492e-22
7,64,32,17,4.71162077e-21,4.69838588e-21
7,64,32,18,1.25996151e-20,1.25731453e-20
7,64,32,19,1.63477359e-19,1.63053842e-19
7,64,32,20,5.74627151e-18,5.72594272e-18
7,64,32,21,5.86336535e-16,5.85469173e-16
7,64,32,22,8.70414851e-14,8.65973959e-14
7,64,32,23,7.56017471e-12,7.531753e-12
7,64,32,24,6.03904482e-10,6.04813977e-10
7,64,32,25,4.12110239e-08,4.13274392e-08
7,64,32,26,8.94069672e-08,8.90577212e-08
7,64,32,27,2.09547579e-07,2.09547579e-07
7,64,32,28,2.87294388e-05,2.87592411e-05
7,64,32,29,0.0016708374,0.00166893005
7,64,32,30,0.0147705078,0.0148010254
7,64,32,31,0.1171875,0.1171875
7,64,32,32,1,0.99609375
7,64,33,1,1.84552613e-36,1.85360765e-36
7,64,33,2,5.68939266e-36,5.66735214e-36
7,64,33,3,1.83377119e-35,1.83230182e-35
7,64,33,4,4.43866667e-35,4.4316137e-35
7,64,33,5,7.16205198e-34,7.14512486e-34
7,64,33,6,1.2398174e-33,1.23812469e-33
7,64,33,7,1.24222481e-32,1.23921555e-32
7,64,33,8,4.2832682e-31,4.30060157e-31
7,64,33,9,7.79000144e-30,7.774594e-30
7,64,33,10,9.30855868e-29,9.29376754e-29
7,64,33,11,1.19906858e-27,1.19532149e-27
7,64,33,12,6.20991305e-27,6.22253482e-27
7,64,33,13,2.26182199e-25,2.25475379e-25
7,64,33,14,1.5445013e-24,1.54611689e-24
7,64,33,15,2.41691835e-24,2.41287938e-24
7,64,33,16,4.34269822e-24,4.3572385e-24
7,64,33,17,1.06706299e-22,1.06447805e-22
7,64,33,18,2.86204492e-22,2.84860323e-22
7,64,33,19,3.70576914e-21,3.69418862e-21
7,64,33,20,1.30443074e-19,1.2972839e-19
7,64,33,21,1.32814766e-17,1.3264536e-17
7,64,33,22,1.97064587e-15,1.96197225e-15
7,64,33,23,1.70530257e-13,1.70641279e-13
7,64,33,24,1.36424205e-11,1.37028167e-11
7,64,33,25,9.31322575e-10,9.36324795e-10
7,64,33,26,2.02271622e-09,2.017714e-09
7,64,33,27,4.74392436e-09,4.74756234e-09
7,64,33,28,6.51925802e-07,6.51576556e-07
7,64,33,29,3.79085541e-05,3.78116965e-05
7,64,33,30,0.000333786011,0.000335335732
7,64,33,31,0.0026550293,0.0026550293
7,64,33,32,0.0225830078,0.022567749
7,64,33,33,1,0.998291016
7,64,34,1,1.83670992e-38,1.8351315e-38
7,64,34,2,5.65706656e-38,5.61086183e-38
7,64,34,3,1.82201624e-37,1.81403804e-37
7,64,34,4,4.40810382e-37,4.38744083e-37
7,64,34,5,7.09998588e-36,7.0739046e-36
7,64,34,6,1.23191808e-35,1.22578347e-35
7,64,34,7,1.23379887e-34,1.22686345e-34
7,64,34,8,4.26112e-33,4.25773458e-33
7,64,34,9,7.74223838e-32,7.69709939e-32
7,64,34,10,9.24446373e-31,9.20113031e-31
7,64,34,11,1.18822174e-29,1.18340691e-29
7,64,34,12,6.15311506e-29,6.16051063e-29
7,64,34,13,2.23405408e-27,2.23227915e-27
7,64,34,14,1.53480778e-26,1.5307057e-26
7,64,34,15,2.40318586e-26,2.38882859e-26
7,64,34,16,4.32169558e-26,4.31380697e-26
7,64,34,17,1.05982516e-24,1.05386768e-24
7,64,34,18,2.83050866e-24,2.82020929e-24
7,64,34,19,3.68095373e-23,3.65736615e-23
7,64,34,20,1.29040176e-21,1.284353e-21
7,64,34,21,1.31290107e-19,1.31323194e-19
7,64,34,22,1.95156391e-17,1.94241595e-17
7,64,34,23,1.69309011e-15,1.68940383e-15
7,64,34,24,1.35891298e-13,1.35662315e-13
7,64,34,25,9.26547727e-12,9.26991817e-12
7,64,34,26,2.01225703e-11,1.99760208e-11
7,64,34,27,4.70663508e-11,4.7002402e-11
7,64,34,28,6.46105036e-09,6.45081855e-09
7,64,34,29,3.7625432e-07,3.74348019e-07
7,64,34,30,3.32295895e-06,3.31993215e-06
7,64,34,31,2.6345253e-05,2.62856483e-05
7,64,34,32,0.000224113464,0.000223428011
7,64,34,33,0.00994873047,0.00988340378
7,64,34,34,1,0.995910645
7,64,35,1,0,0
7,64,35,2,0,0
7,64,35,3,0,0
7,64,35,4,0,0
7,64,35,5,5.73053496e-38,0
7,64,35,6,9.91823359e-38,0
7,64,35,7,9.93292726e-37,0
7,64,35,8,3.42303955e-35,0
7,64,35,9,6.22917966e-34,0
7,64,35,10,7.46297853e-33,0
7,64,35,11,9.55261252e-32,0
7,64,35,12,4.96119554e-31,0
7,64,35,13,1.80451932e-29,0
7,64,35,14,1.23062301e-28,0
7,64,35,15,1.93270922e-28,0
7,64,35,16,3.47098798e-28,0
7,64,35,17,8.53231955e-27,0
7,64,35,18,2.28201683e-26,0
7,64,35,19,2.95652446e-25,0
7,64,35,20,1.03914564e-23,0
7,64,35,21,1.05879118e-21,0
7,64,35,22,1.56701095e-19,0
7,64,35,23,1.36609474e-17,0
7,64,35,24,1.08940634e-15,0
7,64,35,25,7.46069873e-14,0
7,64,35,26,1.61648472e-13,0
7,64,35,27,3.80140364e-13,0
7,64,35,28,5.20685717e-11,0
7,64,35,29,3.02679837e-09,0
7,64,35,30,2.6775524e-08,0
7,64,35,31,2.12341547e-07,0
7,64,35,32,1.81049109e-06,0
7,64,35,33,8.01086426e-05,0
7,64,35,34,0.00805664062,0
7,64,35,35,1,nan
7,64,36,1,0,0
7,64,36,2,0,0
7,64,36,3,0,0
7,64,36,4,0,0
7,64,36,5,2.3693558e-38,0
7,64,36,6,4.11423023e-38,0
7,64,36,7,4.11423023e-37,0
7,64,36,8,1.41999718e-35,0
7,64,36,9,2.58796836e-34,0
7,64,36,10,3.08148791e-33,0
7,64,36,11,3.96741569e-32,0
7,64,36,12,2.0645969e-31,0
7,64,36,13,7.4941786e-30,0
7,64,36,14,5.12759588e-29,0
7,64,36,15,8.00693819e-29,0
7,64,36,16,1.44361546e-28,0
7,64,36,17,3.53409686e-27,0
7,64,36,18,9.49157441e-27,0
7,64,36,19,1.22784622e-25,0
7,64,36,20,4.31684882e-24,0
7,64,36,21,4.40060086e-22,0
7,64,36,22,6.52215369e-20,0
7,64,36,23,5.66495635e-18,0
7,64,36,24,4.54497551e-16,0
7,64,36,25,3.10862447e-14,0
7,64,36,26,6.70574707e-14,0
7,64,36,27,1.5720758e-13,0
7,64,36,28,2.16004992e-11,0
7,64,36,29,1.25874067e-09,0
7,64,36,30,1.11176632e-08,0
7,64,36,31,8.80099833e-08,0
7,64,36,32,7.4878335e-07,0
7,64,36,33,3.31401825e-05,0
7,64,36,34,0.0033416748,0
7,64,36,35,0.4140625,nan
7,64,36,36,1,nan
7,64,37,1,0,0
7,64,37,2,0,0
7,64,37,3,0,0
7,64,37,4,0,0
7,64,37,5,0,0
7,64,37,6,0,0
7,64,37,7,0,0
7,64,37,8,1.20488171e-37,0
7,64,37,9,2.18641949e-36,0
7,64,37,10,2.63310735e-35,0
7,64,37,11,3.3703774e-34,0
7,64,37,12,1.74537401e-33,0
7,64,37,13,6.35556882e-32,0
7,64,37,14,4.34489795e-31,0
7,64,37,15,6.81008828e-31,0
7,64,37,16,1.22026921e-30,0
7,64,37,17,2.99767144e-29,0
7,64,37,18,8.04638123e-29,0
7,64,37,19,1.04129639e-27,0
7,64,37,20,3.65526589e-26,0
7,64,37,21,3.72231276e-24,0
7,64,37,22,5.52556649e-22,0
7,64,37,23,4.80691198e-20,0
7,64,37,24,3.84891771e-18,0
7,64,37,25,2.63677968e-16,0
7,64,37,26,5.689893e-16,0
7,64,37,27,1.33226763e-15,0
7,64,37,28,1.82964754e-13,0
7,64,37,29,1.06297193e-11,0
7,64,37,30,9.41327016e-11,0
7,64,37,31,7.45785655e-10,0
7,64,37,32,6.37373887e-09,0
7,64,37,33,2.81259418e-07,0
7,64,37,34,2.83718109e-05,0
7,64,37,35,0.00352478027,nan
7,64,37,36,0.00848388672,nan
7,64,37,37,1,nan
7,64,38,1,0,0
7,64,38,2,0,0
7,64,38,3,0,0
7,64,38,4,0,0
7,64,38,5,0,0
7,64,38,6,0,0
7,64,38,7,0,0
7,64,38,8,2.51629259e-38,0
7,64,38,9,4.58442797e-37,0
7,64,38,10,5.47780367e-36,0
7,64,38,11,7.0341582e-35,0
7,64,38,12,3.65625763e-34,0
7,64,38,13,1.31926201e-32,0
7,64,38,14,9.05187074e-32,0
7,64,38,15,1.41748444e-31,0
7,64,38,16,2.55763497e-31,0
7,64,38,17,6.26158344e-30,0
7,64,38,18,1.67632942e-29,0
7,64,38,19,2.1772561e-28,0
7,64,38,20,7.62355179e-27,0
7,64,38,21,7.78712999e-25,0
7,64,38,22,1.14978105e-22,0
7,64,38,23,1.00055767e-20,0
7,64,38,24,8.02987234e-19,0
7,64,38,25,5.48606299e-17,0
7,64,38,26,1.18828558e-16,0
7,64,38,27,2.7929048e-16,0
7,64,38,28,3.8191672e-14,0
7,64,38,29,2.21689334e-12,0
7,64,38,30,1.96678229e-11,0
7,64,38,31,1.55523594e-10,0
7,64,38,32,1.33150024e-09,0
7,64,38,33,5.86733222e-08,0
7,64,38,34,5.90085983e-06,0
7,64,38,35,0.000736236572,nan
7,64,38,36,0.00177001953,nan
7,64,38,37,0.208984375,nan
7,64,38,38,1,nan
7,64,39,1,0,0
7,64,39,2,0,0
7,64,39,3,0,0
7,64,39,4,0,0
7,64,39,5,0,0
7,64,39,6,0,0
7,64,39,7,0,0
7,64,39,8,0,0
7,64,39,9,4.7019774e-38,0
7,64,39,10,5.64237288e-37,0
7,64,39,11,7.2410452e-36,0
7,64,39,12,3.76158192e-35,0
7,64,39,13,1.36620655e-33,0
7,64,39,14,9.34076023e-33,0
7,64,39,15,1.46370676e-32,0
7,64,39,16,2.63852402e-32,0
7,64,39,17,6.47112461e-31,0
7,64,39,18,1.72563323e-30,0
7,64,39,19,2.23839282e-29,0
7,64,39,20,7.88860905e-28,0
7,64,39,21,8.03754599e-26,0
7,64,39,22,1.18907213e-23,0
7,64,39,23,1.0323214e-21,0
7,64,39,24,8.25857124e-20,0
7,64,39,25,5.66495635e-18,0
7,64,39,26,1.22514845e-17,0
7,64,39,27,2.86229374e-17,0
7,64,39,28,3.94129174e-15,0
7,64,39,29,2.29150032e-13,0
7,64,39,30,2.03215222e-12,0
7,64,39,31,1.60298441e-11,0
7,64,39,32,1.373337e-10,0
7,64,39,33,6.05359674e-09,0
7,64,39,34,6.10947609e-07,0
7,64,39,35,7.58171082e-05,nan
7,64,39,36,0.000182151794,nan
7,64,39,37,0.021484375,nan
7,64,39,38,0.103027344,nan
7,64,39,39,1,nan
7,64,40,1,0,0
7,64,40,2,0,0
7,64,40,3,0,0
7,64,40,4,0,0
7,64,40,5,0,0
7,64,40,6,0,0
7,64,40,7,0,0
7,64,40,8,0,0
7,64,40,9,0,0
7,64,40,10,1.28569695e-37,0
7,64,40,11,1.65744703e-36,0
7,64,40,12,8.60461865e-36,0
7,64,40,13,3.11458983e-34,0
7,64,40,14,2.13056e-33,0
7,64,40,15,3.34630328e-33,0
7,64,40,16,5.99445695e-33,0
7,64,40,17,1.47141048e-31,0
7,64,40,18,3.94430453e-31,0
7,64,40,19,5.10294398e-30,0
7,64,40,20,1.79860286e-28,0
7,64,40,21,1.82763295e-26,0
7,64,40,22,2.71418638e-24,0
7,64,40,23,2.34919294e-22,0
7,64,40,24,1.88464831e-20,0
7,64,40,25,1.28749008e-18,0
7,64,40,26,2.79182059e-18,0
7,64,40,27,6.55942314e-18,0
7,64,40,28,9.02056208e-16,0
7,64,40,29,5.21804822e-14,0
7,64,40,30,4.61852778e-13,0
7,64,40,31,3.66640052e-12,0
7,64,40,32,3.11501935e-11,0
7,64,40,33,1.38243195e-09,0
7,64,40,34,1.38767064e-07,0
7,64,40,35,1.7285347e-05,nan
7,64,40,36,4.17232513e-05,nan
7,64,40,37,0.00491333008,nan
7,64,40,38,0.0235595703,nan
7,64,40,39,0.228515625,nan
7,64,40,40,1,nan
7,64,41,1,0,0
7,64,41,2,0,0
7,64,41,3,0,0
7,64,41,4,0,0
7,64,41,5,0,0
7,64,41,6,0,0
7,64,41,7,0,0
7,64,41,8,0,0
7,64,41,9,0,0
7,64,41,10,5.03258519e-38,0
7,64,41,11,6.46521893e-37,0
7,64,41,12,3.36191384e-36,0
7,64,41,13,1.21875254e-34,0
7,64,41,14,8.3657582e-34,0
7,64,41,15,1.30602124e-33,0
7,64,41,16,2.34722712e-33,0
7,64,41,17,5.77778983e-32,0
7,64,41,18,1.54074396e-31,0
7,64,41,19,1.99680417e-30,0
7,64,41,20,7.02086206e-29,0
7,64,41,21,7.16916791e-27,0
7,64,41,22,1.05982516e-24,0
7,64,41,23,9.22306383e-23,0
7,64,41,24,7.41153829e-21,0
7,64,41,25,5.04831637e-19,0
7,64,41,26,1.09097844e-18,0
7,64,41,27,2.56142763e-18,0
7,64,41,28,3.52148866e-16,0
7,64,41,29,2.04281037e-14,0
7,64,41,30,1.81188398e-13,0
7,64,41,31,1.43529633e-12,0
7,64,41,32,1.22213351e-11,0
7,64,41,33,5.42058842e-10,0
7,64,41,34,5.44823706e-08,0
7,64,41,35,6.76512718e-06,nan
7,64,41,36,1.63316727e-05,nan
7,64,41,37,0.00192260742,nan
7,64,41,38,0.00921630859,nan
7,64,41,39,0.0893554688,nan
7,64,41,40,0.390625,nan
7,64,41,41,1,nan
7,64,42,1,0,0
7,64,42,2,0,0
7,64,42,3,0,0
7,64,42,4,0,0
7,64,42,5,0,0
7,64,42,6,0,0
7,64,42,7,0,0
7,64,42,8,0,0
7,64,42,9,0,0
7,64,42,10,1.49691859e-38,0
7,64,42,11,1.924872e-37,0
7,64,42,12,9.99170198e-37,0
7,64,42,13,3.61111865e-35,0
7,64,42,14,2.46759774e-34,0
7,64,42,15,3.88195254e-34,0
7,64,42,16,6.95140339e-34,0
7,64,42,17,1.71407765e-32,0
7,64,42,18,4.58371327e-32,0
7,64,42,19,5.94727167e-31,0
7,64,42,20,2.08062064e-29,0
7,64,42,21,2.12045811e-27,0
7,64,42,22,3.15039491e-25,0
7,64,42,23,2.72969602e-23,0
7,64,42,24,2.18375682e-21,0
7,64,42,25,1.49924832e-19,0
7,64,42,26,3.23566586e-19,0
7,64,42,27,7.58941521e-19,0
7,64,42,28,1.04083409e-16,0
7,64,42,29,6.07847106e-15,0
7,64,42,30,5.37347944e-14,0
7,64,42,31,4.26325641e-13,0
7,64,42,32,3.62376795e-12,0
7,64,42,33,1.60071068e-10,0
7,64,42,34,1.61817297e-08,0
7,64,42,35,2.01165676e-06,nan
7,64,42,36,4.82797623e-06,nan
7,64,42,37,0.000568389893,nan
7,64,42,38,0.00273132324,nan
7,64,42,39,0.0264892578,nan
7,64,42,40,0.116210938,nan
7,64,42,41,0.296875,nan
7,64,42,42,1,nan
7,64,43,1,0,0
7,64,43,2,0,0
7,64,43,3,0,0
7,64,43,4,0,0
7,64,43,5,0,0
7,64,43,6,0,0
7,64,43,7,0,0
7,64,43,8,0,0
7,64,43,9,0,0
7,64,43,10,0,0
7,64,43,11,3.34281206e-38,0
7,64,43,12,1.74120101e-37,0
7,64,43,13,6.30064972e-36,0
7,64,43,14,4.3070113e-35,0
7,64,43,15,6.77084746e-35,0
7,64,43,16,1.21122938e-34,0
7,64,43,17,2.98519141e-33,0
7,64,43,18,7.99260927e-33,0
7,64,43,19,1.03229845e-31,0
7,64,43,20,3.62382978e-30,0
7,64,43,21,3.70764625e-28,0
7,64,43,22,5.49299626e-26,0
7,64,43,23,4.75628852e-24,0
7,64,43,24,3.82157443e-22,0
7,64,43,25,2.61521422e-20,0
7,64,43,26,5.6327691e-20,0
7,64,43,27,1.32984173e-19,0
7,64,43,28,1.82145965e-17,0
7,64,43,29,1.05471187e-15,0
7,64,43,30,9.32587341e-15,0
7,64,43,31,7.4162898e-14,0
7,64,43,32,6.32383035e-13,0
7,64,43,33,2.79669621e-11,0
7,64,43,34,2.80851964e-09,0
7,64,43,35,3.50177288e-07,nan
7,64,43,36,8.41915607e-07,nan
7,64,43,37,9.91821289e-05,nan
7,64,43,38,0.000476837158,nan
7,64,43,39,0.0046081543,nan
7,64,43,40,0.0202636719,nan
7,64,43,41,0.0517578125,nan
7,64,43,42,0.174804688,nan
7,64,43,43,1,nan
7,64,44,1,0,0
7,64,44,2,0,0
7,64,44,3,0,0
7,64,44,4,0,0
7,64,44,5,0,0
7,64,44,6,0,0
7,64,44,7,0,0
7,64,44,8,0,0
7,64,44,9,0,0
7,64,44,10,0,0
7,64,44,11,0,0
7,64,44,12,1.88262767e-38,0
7,64,44,13,6.84725459e-37,0
7,64,44,14,4.67846752e-36,0
7,64,44,15,7.33508475e-36,0
7,64,44,16,1.31655367e-35,0
7,64,44,17,3.23496045e-34,0
7,64,44,18,8.66668475e-34,0
7,64,44,19,1.12185419e-32,0
7,64,44,20,3.94430453e-31,0
7,64,44,21,4.02319062e-29,0
7,64,44,22,5.95747756e-27,0
7,64,44,23,5.16987883e-25,0
7,64,44,24,4.15658258e-23,0
7,64,44,25,2.83226642e-21,0
7,64,44,26,6.14098887e-21,0
7,64,44,27,1.43995601e-20,0
7,64,44,28,1.97866896e-18,0
7,64,44,29,1.14491749e-16,0
7,64,44,30,1.01307851e-15,0
7,64,44,31,8.04911693e-15,0
7,64,44,32,6.88338275e-14,0
7,64,44,33,3.04112291e-12,0
7,64,44,34,3.0559022e-10,0
7,64,44,35,3.79513949e-08,nan
7,64,44,36,9.17352736e-08,nan
7,64,44,37,1.07884407e-05,nan
7,64,44,38,5.17368317e-05,nan
7,64,44,39,0.000499725342,nan
7,64,44,40,0.00219726562,nan
7,64,44,41,0.00561523438,nan
7,64,44,42,0.0189208984,nan
7,64,44,43,0.108398438,nan
7,64,44,44,1,nan
7,64,45,1,0,0
7,64,45,2,0,0
7,64,45,3,0,0
7,64,45,4,0,0
7,64,45,5,0,0
7,64,45,6,0,0
7,64,45,7,0,0
7,64,45,8,0,0
7,64,45,9,0,0
7,64,45,10,0,0
7,64,45,11,0,0
7,64,45,12,0,0
7,64,45,13,8.96314443e-38,0
7,64,45,14,6.11257062e-37,0
7,64,45,15,9.58027896e-37,0
7,64,45,16,1.7279767e-36,0
7,64,45,17,4.23177966e-35,0
7,64,45,18,1.13599774e-34,0
7,64,45,19,1.46852158e-33,0
7,64,45,20,5.16149225e-32,0
7,64,45,21,5.2508554e-30,0
7,64,45,22,7.79394574e-28,0
7,64,45,23,6.78546596e-26,0
7,64,45,24,5.42837277e-24,0
7,64,45,25,3.70576914e-22,0
7,64,45,26,8.04019555e-22,0
7,64,45,27,1.87935435e-21,0
7,64,45,28,2.57498016e-19,0
7,64,45,29,1.50704102e-17,0
7,64,45,30,1.32706346e-16,0
7,64,45,31,1.05471187e-15,0
7,64,45,32,8.9928065e-15,0
7,64,45,33,3.96127575e-13,0
7,64,45,34,4.00177669e-11,0
7,64,45,35,4.97675501e-09,nan
7,64,45,36,1.19907781e-08,nan
7,64,45,37,1.40815973e-06,nan
7,64,45,38,6.76512718e-06,nan
7,64,45,39,6.53266907e-05,nan
7,64,45,40,0.000288009644,nan
7,64,45,41,0.000732421875,nan
7,64,45,42,0.00247192383,nan
7,64,45,43,0.0142211914,nan
7,64,45,44,0.130859375,nan
7,64,45,45,1,nan
7,64,46,1,0,0
7,64,46,2,0,0
7,64,46,3,0,0
7,64,46,4,0,0
7,64,46,5,0,0
7,64,46,6,0,0
7,64,46,7,0,0
7,64,46,8,0,0
7,64,46,9,0,0
7,64,46,10,0,0
7,64,46,11,0,0
7,64,46,12,0,0
7,64,46,13,2.13976706e-38,0
7,64,46,14,1.4620211e-37,0
7,64,46,15,2.29221398e-37,0
7,64,46,16,4.11423023e-37,0
7,64,46,17,1.01562712e-35,0
7,64,46,18,2.70833898e-35,0
